,English,Family Composition,Generation,Parents education,Family Income,athletic level,F1_Work(h/week),F2_College entrance,F2_transferred,F2_grant,F1_units in math,F1_Std Math,high school attendence,S-T relationship,School Urbanicity,%Hispanic teacher,%Hispanic_NR teacher,%white teacher,%Black teacher,%Asian teacher,%Hawaiian teacher,%Indian teacher,Number of school activities,credits(first year),9_12_GPA,F3_GPA(first year),F3_Highest level of education,Std Math/Reading,Ins_attended,F3_GPA(all),gender_Female,Asian,Black,Hispanic,More_than_one,White,Marital_Par_Married,Marital_Par_Married_chld,Marital_Par_Single,Marital_Par_Single_chld,pell_grant
384,0.0,1.0,1.0,6.0,12,0.0,2.0,4.0,0.0,1.0,3.0,67.88,5.0,0.579,1,3.0,0.0,90.0,6.0,1.0,0.0,0.0,0.0,32.0,6.0,3.75,1.0,69.6,2.0,3.75,0,1,0,0,0,0,0,0,1,0,0
385,1.0,2.0,3.0,8.0,12,1.0,2.0,4.0,0.0,1.0,3.0,59.15,5.0,0.069,1,3.0,0.0,90.0,6.0,1.0,0.0,0.0,3.0,28.0,6.0,3.0,1.0,65.13,2.0,3.0,1,0,0,0,0,1,0,0,1,0,0
386,1.0,1.0,3.0,6.0,11,1.0,2.0,1.0,1.0,0.0,2.0,60.82,5.0,0.324,1,3.0,0.0,90.0,6.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,59.16,3.0,2.5,0,0,0,0,0,1,0,0,1,0,0
387,1.0,2.0,3.0,6.0,12,2.0,0.0,4.0,1.0,0.0,2.0,70.52,5.0,1.607,1,3.0,0.0,90.0,6.0,1.0,0.0,0.0,1.0,32.0,6.0,3.5,1.0,64.45,1.0,3.75,0,0,0,0,0,1,0,0,1,0,0
388,1.0,1.0,3.0,7.0,11,2.0,1.0,3.0,0.0,1.0,3.0,58.83,5.0,0.579,1,3.0,0.0,90.0,6.0,1.0,0.0,0.0,2.0,32.0,4.0,2.75,1.0,58.35,2.0,2.25,0,0,0,0,0,1,0,0,1,0,1
389,1.0,1.0,3.0,3.0,9,2.0,3.0,1.0,0.0,1.0,3.0,51.25,5.0,1.189,1,4.0,0.0,94.0,0.0,0.0,2.0,0.0,3.0,16.0,6.0,3.25,1.0,60.76,1.0,3.25,0,0,0,0,0,1,0,0,1,0,1
390,1.0,1.0,3.0,8.0,11,0.0,4.0,4.0,0.0,1.0,4.0,61.24,5.0,0.579,1,4.0,0.0,94.0,0.0,0.0,2.0,0.0,2.0,35.0,6.0,3.5,1.0,66.25,1.0,3.75,1,0,0,0,0,1,0,0,1,0,0
391,0.0,5.0,3.0,5.0,6,3.0,2.0,1.0,0.0,1.0,3.0,44.97,5.0,0.765,1,4.0,0.0,94.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.25,0.0,43.9,1.0,0.25,0,0,0,1,0,0,0,0,1,0,1
392,1.0,1.0,3.0,6.0,11,1.0,5.0,3.0,0.0,1.0,3.0,48.08,5.0,0.702,1,4.0,0.0,94.0,0.0,0.0,2.0,0.0,1.0,11.0,6.0,0.5,0.0,55.57,1.0,2.5,0,0,0,0,0,1,0,0,1,0,0
393,1.0,2.0,3.0,6.0,12,0.0,6.0,1.0,0.0,0.0,3.0,52.03,5.0,0.324,1,33.0,67.0,67.0,0.0,1.0,0.0,0.0,1.0,66.0,6.0,4.0,1.0,52.58,3.0,4.0,0,0,0,1,0,0,0,0,1,0,0
394,1.0,1.0,3.0,6.0,10,1.0,0.0,2.0,0.0,1.0,4.0,47.44,5.0,0.324,1,33.0,67.0,67.0,0.0,1.0,0.0,0.0,0.0,18.0,5.0,3.5,0.0,40.28,1.0,2.75,1,0,0,0,0,1,0,0,1,0,0
395,1.0,6.0,3.0,7.0,8,0.0,0.0,4.0,0.0,1.0,3.0,66.07,5.0,1.607,1,2.0,8.0,95.0,3.0,2.0,0.0,0.0,2.0,2.0,6.0,4.0,1.0,67.22,1.0,3.75,0,0,0,0,0,1,0,0,1,0,1
396,1.0,1.0,3.0,7.0,10,0.0,1.0,4.0,0.0,1.0,3.0,67.97,5.0,0.556,1,2.0,8.0,95.0,3.0,2.0,0.0,0.0,3.0,39.0,6.0,3.5,1.0,73.08,2.0,3.5,1,0,0,0,0,1,0,0,1,0,1
397,1.0,1.0,3.0,6.0,10,3.0,1.0,4.0,0.0,1.0,3.0,66.48,5.0,0.324,1,2.0,8.0,95.0,3.0,2.0,0.0,0.0,5.0,36.0,6.0,2.25,1.0,63.2,2.0,3.0,0,0,0,0,0,1,0,0,1,0,0
398,1.0,1.0,3.0,5.0,10,0.0,2.0,1.0,0.0,1.0,5.0,51.84,5.0,1.607,2,0.0,0.0,98.0,0.0,2.0,0.0,0.0,2.0,27.0,6.0,3.5,0.0,56.79,1.0,3.5,1,0,0,0,0,1,0,0,1,0,1
399,1.0,1.0,3.0,7.0,12,2.0,0.0,3.0,0.0,1.0,4.0,61.4,5.0,0.579,2,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,29.0,6.0,2.75,1.0,59.17,1.0,2.5,0,0,0,0,0,1,0,0,1,0,0
400,1.0,2.0,3.0,5.0,9,2.0,5.0,2.0,0.0,1.0,4.0,47.47,5.0,0.934,2,14.0,0.0,86.0,0.0,0.0,0.0,0.0,2.0,27.0,6.0,3.5,0.0,51.51,1.0,3.25,1,0,0,1,0,0,0,0,0,1,1
401,1.0,5.0,3.0,2.0,7,2.0,4.0,4.0,0.0,1.0,5.0,63.84,5.0,0.811,2,18.0,0.0,75.0,4.0,1.0,0.0,1.0,2.0,11.0,6.0,4.0,1.0,60.83,1.0,3.0,0,0,0,0,1,0,0,0,1,0,1
402,0.0,1.0,2.0,6.0,7,0.0,0.0,4.0,0.0,1.0,4.0,63.29,5.0,0.324,2,18.0,0.0,75.0,4.0,1.0,0.0,1.0,2.0,51.0,6.0,3.5,0.0,59.6,1.0,3.5,1,1,0,0,0,0,0,0,1,0,1
403,1.0,1.0,3.0,5.0,9,2.0,3.0,3.0,0.0,1.0,3.0,52.44,5.0,0.324,2,5.0,0.0,83.0,0.0,2.0,0.0,0.0,0.0,36.0,5.0,2.5,1.0,50.89,2.0,2.75,0,0,0,0,0,1,0,0,1,0,0
404,1.0,2.0,3.0,2.0,9,2.0,5.0,3.0,0.0,1.0,3.0,48.32,5.0,2.094,2,6.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,30.0,5.0,4.0,1.0,51.52,1.0,3.5,1,0,0,0,0,1,0,0,1,0,1
405,1.0,1.0,3.0,6.0,10,0.0,2.0,4.0,0.0,0.0,2.0,52.23,5.0,0.324,2,0.0,0.0,100.0,0.0,0.0,0.0,0.0,3.0,30.0,6.0,3.75,1.0,60.94,2.0,3.75,1,0,0,0,0,1,0,0,1,0,1
406,1.0,1.0,3.0,3.0,6,0.0,3.0,4.0,0.0,1.0,5.0,72.76,5.0,0.324,2,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,24.0,6.0,2.75,1.0,69.45,2.0,2.75,1,0,0,0,0,1,0,0,1,0,1
407,1.0,1.0,3.0,3.0,10,1.0,3.0,2.0,0.0,1.0,3.0,48.35,5.0,0.579,2,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,27.0,6.0,3.5,0.0,49.37,2.0,2.5,1,0,0,0,0,1,0,0,1,0,1
408,1.0,2.0,3.0,5.0,10,2.0,0.0,2.0,0.0,1.0,4.0,49.35,5.0,0.069,2,1.0,0.0,93.0,0.0,1.0,1.0,5.0,1.0,30.0,5.0,2.0,0.0,50.83,1.0,1.75,0,0,0,0,0,0,0,0,1,0,0
409,1.0,5.0,3.0,8.0,4,2.0,0.0,1.0,0.0,1.0,2.0,58.84,5.0,0.324,2,5.0,90.0,95.0,0.0,0.0,0.0,0.0,3.0,8.0,6.0,4.0,1.0,59.99,1.0,3.5,1,0,0,0,0,1,0,0,1,0,1
410,1.0,1.0,3.0,6.0,12,1.0,0.0,1.0,0.0,1.0,2.0,66.19,5.0,0.324,2,5.0,90.0,95.0,0.0,0.0,0.0,0.0,4.0,10.0,6.0,4.0,0.0,73.23,1.0,3.75,1,0,0,0,0,1,0,0,1,0,1
411,1.0,1.0,3.0,7.0,10,1.0,3.0,1.0,0.0,1.0,3.0,63.18,5.0,0.579,2,5.0,90.0,95.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,3.75,0.0,62.82,1.0,3.75,1,0,0,0,0,1,0,0,1,0,0
412,1.0,1.0,3.0,2.0,9,3.0,4.0,3.0,1.0,1.0,4.0,48.75,5.0,0.069,3,6.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,26.0,5.0,2.25,0.0,48.02,1.0,3.25,1,0,0,0,0,1,0,0,1,0,1
413,1.0,1.0,3.0,7.0,9,2.0,1.0,4.0,0.0,1.0,5.0,66.37,5.0,0.324,3,6.0,0.0,94.0,0.0,0.0,0.0,0.0,1.0,30.0,5.0,2.5,1.0,62.11,1.0,3.0,0,0,0,0,0,1,0,0,1,0,1
414,1.0,1.0,3.0,5.0,5,2.0,6.0,4.0,0.0,1.0,3.0,52.18,5.0,0.324,3,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,21.0,4.0,2.0,0.0,42.23,1.0,1.25,0,0,0,0,0,1,0,0,1,0,1
415,1.0,1.0,3.0,6.0,9,2.0,7.0,3.0,1.0,1.0,3.0,49.49,5.0,0.324,3,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,30.0,6.0,3.5,1.0,53.51,1.0,3.5,1,0,0,0,0,1,0,0,1,0,1
416,1.0,1.0,3.0,5.0,10,1.0,3.0,4.0,0.0,1.0,5.0,70.84,5.0,0.997,3,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,24.0,5.0,1.75,1.0,59.4,2.0,2.75,0,0,0,0,0,1,0,0,1,0,1
417,1.0,1.0,3.0,5.0,8,0.0,4.0,3.0,0.0,1.0,3.0,53.99,5.0,0.069,3,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,31.0,6.0,4.0,0.0,59.05,2.0,4.0,1,0,0,0,0,1,0,0,1,0,1
418,1.0,1.0,3.0,7.0,11,3.0,1.0,4.0,0.0,1.0,3.0,54.1,5.0,0.324,3,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,35.0,6.0,4.0,1.0,58.82,2.0,4.0,1,0,0,0,0,1,0,0,1,0,0
419,1.0,1.0,3.0,2.0,9,3.0,2.0,2.0,0.0,0.0,3.0,47.85,5.0,0.51,3,0.0,0.0,100.0,0.0,0.0,0.0,0.0,4.0,22.0,5.0,2.0,0.0,55.0,1.0,2.25,1,0,0,0,0,1,1,0,0,0,0
420,1.0,1.0,3.0,4.0,9,2.0,0.0,3.0,0.0,1.0,4.0,50.64,5.0,2.349,3,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,30.0,6.0,3.5,1.0,51.66,1.0,3.25,1,0,0,0,0,1,0,0,1,0,0
421,1.0,1.0,3.0,5.0,8,2.0,0.0,3.0,1.0,1.0,4.0,57.56,5.0,1.607,3,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2.0,20.0,5.0,2.5,0.0,50.15,2.0,2.0,1,0,0,0,0,1,0,0,1,0,1
422,1.0,5.0,3.0,4.0,7,0.0,0.0,3.0,0.0,1.0,4.0,51.49,5.0,1.189,1,1.0,0.0,95.0,1.0,1.0,1.0,1.0,1.0,60.0,6.0,2.0,0.0,50.86,1.0,2.75,1,0,0,0,0,1,0,0,1,0,1
423,1.0,1.0,3.0,2.0,9,3.0,6.0,4.0,1.0,1.0,2.0,62.84,5.0,0.579,1,1.0,0.0,95.0,1.0,1.0,1.0,1.0,0.0,12.0,4.0,2.0,0.0,69.19,1.0,2.25,0,0,0,0,0,1,0,0,1,0,1
424,1.0,1.0,3.0,7.0,11,2.0,1.0,4.0,0.0,1.0,6.0,67.93,5.0,0.579,1,1.0,0.0,95.0,1.0,1.0,1.0,1.0,4.0,37.0,6.0,3.25,1.0,66.61,1.0,3.5,1,0,0,0,0,1,0,0,1,0,0
425,0.0,5.0,2.0,7.0,7,0.0,0.0,2.0,0.0,1.0,5.0,51.54,5.0,0.934,1,1.0,0.0,95.0,1.0,1.0,1.0,1.0,2.0,45.0,6.0,3.0,1.0,47.97,1.0,3.0,1,1,0,0,0,0,0,0,1,0,1
426,1.0,1.0,3.0,7.0,12,2.0,4.0,3.0,0.0,1.0,3.0,51.31,5.0,1.252,1,1.0,0.0,97.0,1.0,2.0,0.0,0.0,1.0,24.0,6.0,3.5,1.0,53.3,2.0,3.5,1,0,0,0,0,1,0,0,1,0,0
427,1.0,1.0,3.0,7.0,12,2.0,1.0,3.0,0.0,0.0,4.0,60.45,5.0,0.324,1,1.0,0.0,97.0,1.0,2.0,0.0,0.0,1.0,48.0,6.0,3.25,1.0,56.27,1.0,3.5,1,1,0,0,0,0,0,0,1,0,0
428,1.0,2.0,2.0,6.0,9,1.0,0.0,3.0,1.0,0.0,4.0,55.47,5.0,1.189,1,1.0,0.0,97.0,1.0,2.0,0.0,0.0,1.0,34.0,4.0,3.0,0.0,61.17,1.0,3.0,1,0,0,0,0,1,0,0,1,0,0
429,0.0,1.0,1.0,1.0,7,2.0,0.0,3.0,0.0,1.0,4.0,63.16,5.0,0.324,1,0.0,0.0,96.0,1.0,0.0,0.0,3.0,3.0,29.0,6.0,3.0,1.0,59.2,1.0,3.25,0,1,0,0,0,0,0,0,1,0,1
430,1.0,1.0,2.0,6.0,11,2.0,3.0,3.0,0.0,0.0,2.0,64.45,5.0,0.811,2,2.0,0.0,85.0,3.0,2.0,2.0,0.0,3.0,41.0,6.0,3.25,1.0,60.12,1.0,3.5,0,0,0,0,1,0,0,0,1,0,0
431,1.0,1.0,3.0,7.0,11,2.0,2.0,3.0,0.0,1.0,2.0,47.24,5.0,0.069,2,2.0,0.0,85.0,3.0,2.0,2.0,0.0,3.0,28.0,6.0,3.25,1.0,47.74,1.0,3.25,1,0,1,0,0,0,0,0,1,0,0
432,0.0,1.0,2.0,6.0,13,3.0,2.0,3.0,0.0,0.0,4.0,51.23,5.0,0.069,2,0.0,0.0,97.0,1.0,2.0,0.0,0.0,1.0,41.0,5.0,3.25,1.0,59.88,1.0,3.25,1,0,0,0,1,0,0,0,1,0,0
433,1.0,1.0,3.0,8.0,9,1.0,1.0,3.0,1.0,0.0,4.0,57.96,5.0,0.069,2,0.0,0.0,97.0,1.0,2.0,0.0,0.0,1.0,29.0,5.0,2.75,1.0,59.51,2.0,3.0,0,0,1,0,0,0,0,0,1,0,0
434,0.0,1.0,2.0,4.0,10,2.0,0.0,2.0,0.0,0.0,4.0,66.93,5.0,0.324,2,0.0,0.0,97.0,1.0,2.0,0.0,0.0,3.0,33.0,6.0,2.75,1.0,62.58,2.0,3.0,1,1,0,0,0,0,0,0,1,0,0
435,1.0,1.0,3.0,8.0,10,0.0,1.0,2.0,1.0,1.0,4.0,59.67,5.0,1.862,2,0.0,0.0,97.0,1.0,2.0,0.0,0.0,1.0,8.0,6.0,3.25,1.0,64.51,2.0,4.0,1,0,0,0,0,1,0,0,1,0,0
436,1.0,1.0,3.0,6.0,11,2.0,1.0,2.0,0.0,1.0,4.0,57.78,5.0,0.579,2,0.0,0.0,97.0,1.0,2.0,0.0,0.0,1.0,8.0,5.0,3.75,1.0,66.12,2.0,3.5,1,0,0,0,0,1,0,0,1,0,0
437,1.0,1.0,3.0,6.0,9,2.0,0.0,3.0,1.0,1.0,4.0,56.78,5.0,0.742,3,10.0,0.0,90.0,0.0,0.0,0.0,0.0,1.0,33.0,6.0,3.25,1.0,58.39,1.0,3.5,1,0,0,0,0,1,0,0,1,0,0
438,1.0,1.0,3.0,3.0,10,0.0,1.0,4.0,0.0,1.0,3.0,67.45,5.0,0.324,3,10.0,0.0,90.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,4.0,1.0,71.84,1.0,4.0,1,0,0,0,0,1,0,0,1,0,1
439,0.0,1.0,2.0,4.0,9,2.0,3.0,3.0,0.0,1.0,4.0,62.38,5.0,0.324,3,10.0,0.0,90.0,0.0,0.0,0.0,0.0,2.0,42.0,6.0,3.0,1.0,60.59,1.0,3.25,0,1,0,0,0,0,0,0,1,0,1
440,1.0,1.0,1.0,6.0,10,2.0,4.0,3.0,0.0,0.0,3.0,50.21,5.0,0.324,3,10.0,0.0,90.0,0.0,0.0,0.0,0.0,3.0,24.0,5.0,3.5,1.0,50.26,1.0,3.5,1,1,0,0,0,0,0,0,1,0,0
441,1.0,1.0,3.0,3.0,10,1.0,0.0,4.0,0.0,1.0,3.0,65.07,5.0,0.069,3,10.0,0.0,90.0,0.0,0.0,0.0,0.0,2.0,30.0,6.0,3.75,1.0,69.94,1.0,3.25,0,0,0,0,0,1,0,0,1,0,0
442,0.0,1.0,2.0,8.0,7,0.0,1.0,3.0,0.0,1.0,4.0,65.29,5.0,0.324,1,30.0,0.0,31.0,18.0,19.0,1.0,1.0,2.0,32.0,6.0,3.5,0.0,62.93,1.0,3.0,1,1,0,0,0,0,0,0,1,0,1
443,0.0,7.0,1.0,2.0,1,1.0,8.0,3.0,0.0,1.0,4.0,57.57,5.0,0.579,1,30.0,0.0,31.0,18.0,19.0,1.0,1.0,1.0,9.0,6.0,3.75,0.0,58.78,2.0,3.75,0,1,0,0,0,0,0,0,1,0,1
444,0.0,1.0,2.0,6.0,7,2.0,1.0,3.0,0.0,1.0,3.0,60.9,5.0,0.324,1,30.0,0.0,31.0,18.0,19.0,1.0,1.0,0.0,27.0,6.0,3.0,1.0,56.35,1.0,2.75,1,0,0,1,0,0,0,0,1,0,1
445,0.0,1.0,3.0,6.0,9,2.0,3.0,3.0,0.0,1.0,4.0,62.58,5.0,0.742,1,30.0,0.0,31.0,18.0,19.0,1.0,1.0,1.0,41.0,6.0,3.25,1.0,68.43,1.0,3.5,1,0,0,1,0,0,0,0,1,0,1
446,1.0,1.0,3.0,4.0,8,0.0,1.0,4.0,0.0,0.0,3.0,63.35,5.0,0.069,1,30.0,0.0,31.0,18.0,19.0,1.0,1.0,0.0,17.0,5.0,2.25,1.0,59.33,1.0,3.0,0,0,0,1,0,0,0,0,1,0,0
447,0.0,1.0,2.0,2.0,9,0.0,6.0,3.0,0.0,1.0,4.0,62.89,5.0,0.069,1,30.0,0.0,31.0,18.0,19.0,1.0,1.0,0.0,25.0,6.0,2.5,0.0,61.16,1.0,2.75,0,1,0,0,0,0,0,0,1,0,1
448,0.0,1.0,2.0,2.0,5,1.0,0.0,4.0,0.0,1.0,3.0,55.91,5.0,2.349,1,30.0,0.0,31.0,18.0,19.0,1.0,1.0,1.0,39.0,5.0,3.25,0.0,63.19,1.0,3.25,1,1,0,0,0,0,0,0,1,0,1
449,1.0,1.0,3.0,6.0,13,2.0,6.0,3.0,0.0,0.0,4.0,63.07,5.0,0.934,1,10.0,0.0,87.0,0.0,3.0,0.0,0.0,7.0,29.0,6.0,3.25,1.0,63.58,1.0,3.25,1,1,0,0,0,0,0,0,1,0,0
450,0.0,1.0,2.0,1.0,8,0.0,3.0,3.0,0.0,1.0,4.0,73.18,5.0,1.189,1,10.0,0.0,87.0,0.0,3.0,0.0,0.0,1.0,24.0,6.0,2.25,1.0,72.58,2.0,2.5,1,0,0,1,0,0,0,0,1,0,1
451,0.0,1.0,1.0,1.0,5,1.0,0.0,3.0,0.0,1.0,4.0,55.86,5.0,1.607,1,10.0,0.0,87.0,0.0,3.0,0.0,0.0,1.0,20.0,4.0,2.75,0.0,48.5,1.0,2.0,0,1,0,0,0,0,0,0,1,0,1
452,0.0,2.0,2.0,4.0,4,2.0,2.0,2.0,0.0,1.0,2.0,45.67,5.0,0.069,1,7.0,0.0,80.0,3.0,5.0,2.0,2.0,0.0,13.0,6.0,2.0,0.0,47.28,1.0,2.0,1,1,0,0,0,0,0,0,1,0,1
453,0.0,3.0,2.0,6.0,8,1.0,2.0,3.0,0.0,1.0,3.0,50.56,5.0,0.069,1,7.0,0.0,80.0,3.0,5.0,2.0,2.0,1.0,26.0,4.0,2.75,1.0,49.24,1.0,3.0,1,1,0,0,0,0,0,0,0,0,1
454,1.0,2.0,3.0,4.0,9,1.0,4.0,1.0,1.0,1.0,2.0,39.5,5.0,0.456,1,9.0,0.0,84.0,1.0,5.0,2.0,0.0,2.0,4.0,3.0,4.0,0.0,39.91,1.0,2.25,0,0,1,0,0,0,0,0,1,0,1
455,0.0,1.0,1.0,1.0,6,0.0,4.0,2.0,0.0,1.0,3.0,47.33,5.0,1.862,1,37.0,0.0,85.0,2.0,2.0,2.0,0.0,0.0,3.0,3.0,2.0,0.0,48.38,1.0,1.5,0,1,0,0,0,0,0,0,1,0,1
456,0.0,1.0,3.0,4.0,10,2.0,1.0,4.0,0.0,0.0,4.0,67.29,5.0,0.324,1,9.0,0.0,58.0,4.0,16.0,4.0,7.0,0.0,31.0,5.0,4.0,1.0,71.75,1.0,3.75,1,0,0,1,0,0,0,0,1,0,0
457,0.0,5.0,2.0,2.0,5,0.0,0.0,4.0,0.0,1.0,4.0,52.39,5.0,0.324,1,9.0,0.0,58.0,4.0,16.0,4.0,7.0,2.0,25.0,5.0,3.75,1.0,59.49,1.0,3.5,1,1,0,0,0,0,0,0,1,0,1
458,0.0,5.0,2.0,1.0,3,0.0,7.0,3.0,0.0,1.0,4.0,47.81,5.0,0.069,1,10.0,0.0,86.0,2.0,2.0,0.0,0.0,0.0,27.0,5.0,2.75,0.0,48.37,1.0,2.0,1,0,0,1,0,0,0,0,1,0,1
459,1.0,2.0,3.0,3.0,11,1.0,3.0,2.0,0.0,1.0,4.0,60.13,5.0,1.252,1,10.0,0.0,86.0,2.0,2.0,0.0,0.0,2.0,27.0,5.0,2.25,1.0,54.16,1.0,2.5,0,0,0,0,0,1,0,0,1,0,1
460,1.0,1.0,2.0,8.0,13,3.0,6.0,4.0,0.0,0.0,3.0,58.34,5.0,0.997,1,10.0,0.0,86.0,2.0,2.0,0.0,0.0,3.0,29.0,5.0,3.5,1.0,60.2,1.0,3.0,1,1,0,0,0,0,0,0,1,0,0
461,1.0,1.0,3.0,2.0,9,1.0,3.0,4.0,0.0,1.0,4.0,66.71,5.0,0.069,2,17.0,0.0,85.0,0.0,2.0,0.0,2.0,3.0,10.0,6.0,3.25,1.0,66.18,2.0,3.0,0,0,0,0,0,1,0,0,1,0,1
462,0.0,1.0,2.0,6.0,9,2.0,1.0,4.0,0.0,1.0,4.0,64.49,5.0,0.324,2,5.0,0.0,84.0,8.0,8.0,0.0,0.0,3.0,32.0,5.0,2.75,1.0,68.91,1.0,3.5,1,1,0,0,0,0,0,0,1,0,1
463,1.0,1.0,2.0,7.0,12,2.0,1.0,4.0,0.0,1.0,4.0,71.23,5.0,0.324,2,5.0,0.0,84.0,8.0,8.0,0.0,0.0,2.0,13.0,5.0,1.0,1.0,71.23,1.0,2.75,1,1,0,0,0,0,0,0,1,0,1
464,0.0,1.0,2.0,6.0,3,2.0,2.0,4.0,0.0,1.0,3.0,71.99,5.0,0.324,2,5.0,0.0,84.0,8.0,8.0,0.0,0.0,6.0,66.0,6.0,3.75,1.0,74.15,2.0,3.75,1,1,0,0,0,0,0,0,1,0,1
465,0.0,1.0,1.0,7.0,10,0.0,1.0,4.0,0.0,1.0,4.0,73.11,5.0,0.069,2,5.0,0.0,84.0,8.0,8.0,0.0,0.0,3.0,20.0,6.0,3.75,1.0,75.4,2.0,3.5,1,1,0,0,0,0,0,0,1,0,0
466,1.0,5.0,2.0,6.0,8,1.0,3.0,4.0,0.0,1.0,4.0,71.0,5.0,0.811,2,5.0,0.0,84.0,8.0,8.0,0.0,0.0,1.0,26.0,6.0,2.75,1.0,59.0,2.0,3.0,0,1,0,0,0,0,0,0,1,0,0
467,0.0,1.0,2.0,6.0,9,2.0,0.0,4.0,0.0,1.0,4.0,73.78,5.0,0.324,2,5.0,0.0,84.0,8.0,8.0,0.0,0.0,1.0,25.0,5.0,3.5,0.0,62.43,1.0,3.25,1,1,0,0,0,0,0,0,1,0,1
468,0.0,5.0,1.0,2.0,5,0.0,1.0,4.0,0.0,1.0,3.0,61.35,5.0,0.324,2,35.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,33.0,6.0,3.5,1.0,52.45,1.0,3.75,1,0,0,1,0,0,0,0,1,0,1
469,0.0,1.0,2.0,2.0,5,2.0,0.0,3.0,0.0,0.0,4.0,52.75,5.0,0.069,2,35.0,0.0,60.0,0.0,0.0,0.0,0.0,2.0,26.0,6.0,3.0,1.0,53.33,1.0,3.25,1,1,0,0,0,0,0,0,1,0,0
470,1.0,1.0,3.0,1.0,8,2.0,0.0,3.0,0.0,1.0,3.0,57.13,5.0,1.421,2,35.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,23.0,5.0,2.25,1.0,49.21,1.0,2.25,1,0,0,1,0,0,0,0,1,0,1
471,1.0,1.0,2.0,6.0,9,0.0,4.0,2.0,0.0,1.0,4.0,48.56,5.0,0.579,2,6.0,0.0,85.0,1.0,8.0,1.0,0.0,0.0,31.0,5.0,2.75,0.0,50.02,1.0,2.25,1,1,0,0,0,0,0,0,1,0,0
472,1.0,5.0,3.0,6.0,10,0.0,0.0,4.0,0.0,0.0,3.0,52.93,5.0,1.607,2,4.0,0.0,90.0,2.0,2.0,0.0,2.0,1.0,32.0,5.0,3.5,1.0,58.12,1.0,3.5,1,0,0,0,0,1,0,0,1,0,1
473,0.0,1.0,2.0,4.0,9,1.0,5.0,2.0,1.0,1.0,3.0,56.97,5.0,0.579,2,4.0,0.0,90.0,2.0,2.0,0.0,2.0,1.0,3.0,4.0,3.25,0.0,50.18,1.0,2.25,1,0,1,0,0,0,0,0,1,0,1
474,1.0,5.0,3.0,6.0,9,2.0,0.0,1.0,0.0,1.0,3.0,58.84,5.0,0.324,2,4.0,0.0,90.0,2.0,2.0,0.0,2.0,0.0,30.0,6.0,2.75,1.0,54.59,1.0,2.5,0,0,1,0,0,0,0,0,1,0,1
475,0.0,1.0,1.0,6.0,5,0.0,4.0,3.0,0.0,1.0,3.0,51.98,5.0,0.069,2,4.0,0.0,90.0,2.0,2.0,0.0,2.0,0.0,31.0,6.0,2.75,1.0,50.82,1.0,2.75,0,1,0,0,0,0,0,0,1,0,1
476,1.0,1.0,3.0,7.0,12,1.0,5.0,2.0,0.0,0.0,5.0,50.91,5.0,0.324,2,4.0,0.0,90.0,2.0,2.0,0.0,2.0,0.0,24.0,4.0,2.75,0.0,46.12,1.0,1.5,0,0,1,0,0,0,0,0,1,0,1
477,0.0,1.0,1.0,2.0,7,1.0,1.0,3.0,0.0,0.0,5.0,58.52,5.0,0.324,2,4.0,0.0,90.0,2.0,2.0,0.0,2.0,3.0,41.0,6.0,3.25,0.0,54.97,1.0,3.75,1,1,0,0,0,0,0,0,1,0,1
478,1.0,1.0,3.0,6.0,10,1.0,4.0,2.0,0.0,0.0,4.0,55.24,5.0,0.069,2,40.0,20.0,35.0,2.0,10.0,0.0,0.0,0.0,27.0,6.0,2.25,1.0,56.64,1.0,2.5,1,0,0,1,0,0,0,0,1,0,0
479,0.0,1.0,1.0,1.0,5,0.0,0.0,4.0,0.0,1.0,4.0,52.82,5.0,0.069,2,18.0,0.0,58.0,0.0,21.0,2.0,0.0,1.0,32.0,5.0,3.75,0.0,50.54,1.0,3.5,1,1,0,0,0,0,0,0,1,0,1
480,1.0,1.0,2.0,6.0,9,1.0,0.0,4.0,0.0,1.0,4.0,69.34,5.0,0.069,2,18.0,0.0,58.0,0.0,21.0,2.0,0.0,3.0,45.0,6.0,3.75,1.0,73.75,1.0,3.5,1,1,0,0,0,0,0,0,1,0,0
